-0.5666666666666667,-0.85,-1.1333333333333333,-0.18888888888888888,0
0.09999999999999998,0.6,1.05,0.033333333333333326,0
0.0,0.0,0.0,0.0,1
0.2,0.4,0.6000000000000001,0.2,1
1.8,3.1,3.9000000000000004,0.6,0
0.0,0.0,0.0,0.0,0
0.7,1.4,1.4,0.7,0
0.0,0.0,0.0,0.0,0
0.5,0.5,0.5,0.5,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.2916666666666667,-0.5833333333333334,-0.5833333333333334,-0.2916666666666667,0
0.0,0.0,0.0,0.0,0
0.4000000000000001,0.8000000000000002,1.2000000000000002,0.4000000000000001,0
0.0,0.0,0.0,0.0,1
0.2,0.4,0.6000000000000001,0.2,1
-0.4,-0.8,-1.2000000000000002,-0.4,1
0.5,1.0,1.5,0.25,0
0.0,0.0,0.0,0.0,0
0.10000000000000002,0.20000000000000004,0.30000000000000004,0.10000000000000002,1
-0.1,-0.2,-0.30000000000000004,-0.1,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.1,0.1,0.1,0.1,0
0.0,0.0,0.0,0.0,0
-0.4,-0.6000000000000001,-0.4,-0.2,1
-0.1,-0.2,-0.2,-0.1,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.7,1.4,2.1,0.2333333333333333,0
0.0,0.0,0.0,0.0,0
0.2,0.4,0.4,0.2,1
0.0,0.0,0.0,0.0,0
0.1,0.2,0.30000000000000004,0.1,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.1875,0.375,0.5625,0.09375,0
0.522077922077922,0.7584415584415584,0.7837662337662337,0.174025974025974,1
0.22727272727272727,0.45454545454545453,0.6818181818181818,0.22727272727272727,1
0.4,0.4,0.4,0.0,1
0.0,0.0,0.0,0.0,0
-0.2,-0.4,-0.4,-0.2,0
-0.07142857142857142,-0.14285714285714285,-0.21428571428571427,-0.07142857142857142,1
0.3,0.6,0.8999999999999999,0.3,0
0.2,0.4,0.6000000000000001,0.1,0
-0.15530303030303033,-0.446969696969697,-0.7386363636363638,0.13636363636363635,1
0.0,0.0,0.0,0.0,1
0.4444444444444444,1.0444444444444443,1.6444444444444442,0.2222222222222222,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
-0.2,-0.2,-0.2,-0.2,1
0.13636363636363635,0.2727272727272727,0.40909090909090906,0.13636363636363635,1
1.2,2.4,3.0,0.3,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.8,1.2,1.6,0.4,0
-0.6000000000000001,-1.2000000000000002,-1.7999999999999998,-0.20000000000000004,0
-0.5,-1.0,-1.5,-0.5,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
-0.9142857142857144,-1.1142857142857143,-1.1142857142857143,-0.4571428571428572,1
0.45,0.8999999999999999,1.15,0.225,0
-1.0,-2.0,-2.0,-1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
-0.2,-0.4,-0.4,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
-0.1,-0.2,-0.3,-0.2,1
0.0,0.0,0.0,0.0,1
0.35,0.7,1.0499999999999998,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.5,1.0,1.5,0.5,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.35000000000000003,0.7,1.05,0.17500000000000002,1
0.0,0.0,0.0,0.0,1
0.5,1.0,1.5,0.5,0
0.0,0.0,0.0,0.0,0
-0.27692307692307694,-0.5538461538461539,-0.8307692307692307,-0.13846153846153847,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.30000000000000004,0.5,0.7,0.1,1
0.0,0.0,0.0,0.0,0
0.5,1.0,1.0,0.5,0
0.0625,0.125,0.1875,0.0625,0
0.13636363636363635,0.2727272727272727,0.2727272727272727,0.13636363636363635,1
0.0,0.0,0.0,0.0,0
-0.1875,-0.375,-0.5625,-0.1875,1
-0.2,-0.4,-0.6000000000000001,-0.2,0
0.0,0.0,0.0,0.0,0
-0.1,-0.2,-0.2,-0.1,1
0.0,0.0,0.0,0.0,0
0.7,1.4,2.1,0.35,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.38333333333333336,-0.7250000000000001,-1.0666666666666669,-0.1277777777777778,1
0.7333333333333334,1.0666666666666667,1.4,0.3666666666666667,0
0.0,0.0,0.0,0.0,0
-0.2916666666666667,-0.5833333333333334,-0.875,0.0,1
0.4,0.4,0.4,0.4,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
-0.3,-0.6,-0.6,-0.15,0
-0.1,-0.2,-0.25,-0.05,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.3,0.6,0.8999999999999999,0.15,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.3,0.6,0.8999999999999999,0.3,0
1.3142857142857145,0.5214285714285715,0.021428571428571463,0.3285714285714286,0
0.0,0.0,0.0,0.0,0
-0.75,-1.5,-1.5,-0.75,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.2,-0.4,-0.4,-0.2,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
-0.1,-0.15000000000000002,-0.2,-0.05,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,-0.05,1
0.0,0.0,0.0,0.0,1
1.0,2.0,3.0,1.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
1.0,2.0,3.0,1.0,0
-0.8,-1.2000000000000002,-1.2000000000000002,-0.4,0
0.0,0.0,0.0,0.0,0
0.6363636363636364,1.1363636363636362,1.6363636363636362,0.3181818181818182,1
0.7,0.65,0.6000000000000001,-0.016666666666666663,1
0.08333333333333334,0.16666666666666669,0.0,0.02777777777777778,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.4,0.4,0.4,0.4,0
0.0,0.0,0.0,0.0,0
0.3666666666666667,0.7333333333333334,0.7333333333333334,0.3666666666666667,0
0.0,0.0,0.0,0.0,1
-0.1,-0.2,-0.30000000000000004,-0.1,0
0.0,0.0,0.0,0.0,1
-1.0,-2.0,-2.0,-1.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.3,0.6,0.8999999999999999,0.3,0
0.2,0.4,0.6000000000000001,0.2,0
0.0,0.0,0.0,0.0,0
-0.45,-0.9,-1.35,-0.225,1
-0.6,-1.2,-1.5,-0.19999999999999998,1
0.0,-0.5,-1.0,-0.5,1
0.7,1.2,1.2,0.35,0
0.06493506493506493,0.09740259740259741,0.12987012987012989,0.032467532467532464,0
0.0,0.0,0.0,0.0,1
1.0,1.75,2.5,0.25,1
0.0,0.0,0.0,0.0,0
0.3666666666666667,0.7333333333333334,0.9333333333333333,0.12222222222222223,1
-0.1,-0.15,-0.19999999999999998,-0.05,0
-0.3,-0.6,-0.8999999999999999,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.2,0.4,0.6000000000000001,0.2,1
0.3,0.3,0.3,0.3,1
1.0,2.0,2.0,1.0,0
-0.2,-0.4,-0.6000000000000001,-0.2,1
0.5,1.0,1.5,0.25,0
0.30000000000000004,0.4,0.5,0.1,1
0.35714285714285715,0.7142857142857143,1.0714285714285714,0.35714285714285715,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
-0.8,-1.6,-1.6,-0.8,1
-0.05,-0.025,-0.025,0.0,1
0.375,0.5625,0.5625,0.1875,1
0.0,0.0,0.0,0.0,0
0.7,0.8999999999999999,1.0999999999999999,0.2333333333333333,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.5,1.0,1.5,0.5,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.4,-0.8,-1.2000000000000002,-0.4,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
-0.8636363636363636,-1.7272727272727273,-2.590909090909091,0.13636363636363635,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.3,0.6,0.8999999999999999,0.3,0
-0.6,-1.2,-1.7999999999999998,-0.6,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
-0.30000000000000004,-0.6000000000000001,-0.7,-0.10000000000000002,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.2,0.2,0.2,0.2,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.5,1.0,1.5,0.5,0
-0.15555555555555559,-0.31111111111111117,-0.4666666666666668,-0.15555555555555559,1
0.0,0.0,0.0,0.0,0
0.5,1.0,1.5,0.5,0
0.13636363636363635,0.13636363636363635,0.13636363636363635,0.13636363636363635,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.5363636363636364,0.8681818181818182,1.4681818181818183,0.1340909090909091,1
0.0,0.0,0.0,0.0,1
1.0,2.0,3.0,1.0,0
1.8,3.6,4.75,0.6,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
-0.5,-1.0,-1.5,-0.5,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.3,0.6,0.8999999999999999,0.3,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.13636363636363635,0.2727272727272727,0.2727272727272727,0.13636363636363635,0
0.13636363636363635,0.2727272727272727,0.40909090909090906,0.13636363636363635,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.2857142857142857,0.14285714285714285,0.0,-0.14285714285714285,0
-0.1,-0.2,-0.30000000000000004,-0.1,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.16666666666666666,-0.3333333333333333,-0.3333333333333333,-0.16666666666666666,0
0.5,1.0,1.5,0.5,1
0.0625,0.125,0.1875,0.0625,0
-0.25,-0.25,-0.25,-0.25,1
1.2999999999999998,1.3499999999999999,1.3499999999999999,0.6499999999999999,1
-1.2,-1.4,-1.5999999999999999,-0.6,0
1.0,2.0,3.0,1.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.7196969696969697,1.0893939393939394,1.640909090909091,0.14393939393939395,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
-0.25,-0.5,-0.5,-0.25,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
-0.5,-1.0,-1.5,-0.5,0
-0.09999999999999998,-0.24999999999999978,-0.19999999999999973,-0.024999999999999994,1
0.7,0.7,0.7,0.7,1
0.21428571428571427,0.10714285714285714,0.0,-0.10714285714285714,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1
0.16666666666666669,5.551115123125783e-17,0.38888888888888895,0.05555555555555556,1
0.10000000000000002,0.20000000000000004,0.30000000000000004,0.05000000000000001,1
-0.4,-0.8,-1.0,-0.2,0
0.6363636363636364,1.0113636363636362,1.5113636363636362,0.12727272727272726,1
-0.36363636363636365,-0.8636363636363638,-1.3636363636363638,-0.12121212121212122,1
0.0,0.0,0.0,0.0,0
0.8444444444444444,1.6888888888888887,1.111111111111111,0.4222222222222222,0
